image,image_path,xmin,ymin,xmax,ymax,label,confidence,x_size,y_size
Fire376_frame18325_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire376_frame18325_11.jpg,0,488,287,866,0,0.30171102,1920,1080
Fire376_frame18325_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire376_frame18325_11.jpg,0,610,243,814,0,0.7158786,1920,1080
Fire168_frame8341_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire168_frame8341_1.jpg,674,79,967,228,0,0.38248,1920,1080
Fire214_frame10549_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire214_frame10549_11.jpg,1166,394,1317,873,0,0.3498455,1920,1080
Fire214_frame10549_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire214_frame10549_11.jpg,1046,538,1422,749,0,0.5605168,1920,1080
Fire186_frame9205_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire186_frame9205_11.jpg,1090,224,1219,381,0,0.4657425,1920,1080
Fire357_frame17413_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire357_frame17413_11.jpg,0,599,256,880,0,0.3444791,1920,1080
Fire226_frame11125_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire226_frame11125_1.jpg,488,23,742,241,0,0.30843982,1920,1080
Fire231_frame11365_8.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire231_frame11365_8.jpg,60,157,509,550,0,0.345322,1920,1080
Fire193_frame9541_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire193_frame9541_1.jpg,417,264,856,622,0,0.64985794,1920,1080
Fire191_frame9445_8.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire191_frame9445_8.jpg,381,72,1044,436,0,0.8561196,1920,1080
Fire228_frame11221_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire228_frame11221_1.jpg,400,168,703,342,0,0.37846407,1920,1080
Fire269_frame13189_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire269_frame13189_1.jpg,318,168,535,358,0,0.27085084,1920,1080
Fire30_frame1717_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire30_frame1717_11.jpg,1708,387,1916,605,0,0.36085275,1920,1080
Fire131_frame6565_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire131_frame6565_11.jpg,1285,507,1608,623,0,0.33642778,1920,1080
Fire317_frame15493_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire317_frame15493_11.jpg,278,479,524,999,0,0.32106367,1920,1080
Fire317_frame15493_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire317_frame15493_11.jpg,303,720,646,865,0,0.72714114,1920,1080
Fire230_frame11317_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire230_frame11317_11.jpg,787,449,1260,586,0,0.5535774,1920,1080
Fire230_frame11317_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire230_frame11317_11.jpg,889,401,1201,635,0,0.8228077,1920,1080
Fire153_frame7621_4.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire153_frame7621_4.jpg,1556,263,1895,556,0,0.49028775,1920,1080
Fire256_frame12565_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire256_frame12565_11.jpg,737,310,1113,977,0,0.8814272,1920,1080
Fire29_frame1669_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire29_frame1669_11.jpg,1682,431,1894,541,0,0.3714692,1920,1080
Fire211_frame10405_4.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire211_frame10405_4.jpg,600,0,1301,644,0,0.2788697,1920,1080
Fire211_frame10405_4.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire211_frame10405_4.jpg,723,0,1222,486,0,0.62056136,1920,1080
Fire212_frame10453_4.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire212_frame10453_4.jpg,518,0,1372,603,0,0.8971742,1920,1080
Fire256_frame12565_4.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire256_frame12565_4.jpg,0,22,764,833,0,0.77547807,1920,1080
Fire258_frame12661_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire258_frame12661_11.jpg,414,404,1410,1023,0,0.3367994,1920,1080
Fire258_frame12661_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire258_frame12661_11.jpg,694,367,1158,1069,0,0.7390362,1920,1080
Fire150_frame7477_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire150_frame7477_11.jpg,1172,459,1582,558,0,0.7043707,1920,1080
Fire219_frame10789_4.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire219_frame10789_4.jpg,240,205,1091,1080,0,0.82908124,1920,1080
Fire248_frame12181_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire248_frame12181_11.jpg,841,398,1113,559,0,0.3078696,1920,1080
Fire176_frame8725_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire176_frame8725_11.jpg,1401,609,1755,825,0,0.75304806,1920,1080
Fire108_frame5461_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire108_frame5461_1.jpg,899,136,1104,381,0,0.26247662,1920,1080
Fire108_frame5461_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire108_frame5461_1.jpg,844,190,1145,325,0,0.42158884,1920,1080
Fire210_frame10357_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire210_frame10357_1.jpg,408,194,756,409,0,0.4828057,1920,1080
Fire49_frame2629_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire49_frame2629_11.jpg,1630,423,1813,536,0,0.60985667,1920,1080
Fire255_frame12517_4.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire255_frame12517_4.jpg,0,0,775,622,0,0.6879801,1920,1080
Fire336_frame16405_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire336_frame16405_11.jpg,178,462,442,870,0,0.36018118,1920,1080
Fire336_frame16405_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire336_frame16405_11.jpg,56,523,574,823,0,0.45198694,1920,1080
Fire132_frame6613_4.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire132_frame6613_4.jpg,1760,130,1915,442,0,0.40597123,1920,1080
Fire295_frame14437_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire295_frame14437_11.jpg,416,272,872,720,0,0.2662152,1920,1080
Fire208_frame10261_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire208_frame10261_11.jpg,898,360,1339,534,0,0.41145244,1920,1080
Fire191_frame9445_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire191_frame9445_11.jpg,1048,449,1366,651,0,0.70866096,1920,1080
Fire238_frame11701_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire238_frame11701_11.jpg,993,454,1284,941,0,0.29091915,1920,1080
Fire238_frame11701_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire238_frame11701_11.jpg,934,680,1455,943,0,0.29289824,1920,1080
Fire318_frame15541_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire318_frame15541_11.jpg,145,473,546,1080,0,0.9524595,1920,1080
Fire170_frame8437_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire170_frame8437_11.jpg,1194,390,1391,621,0,0.6117107,1920,1080
Fire170_frame8437_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire170_frame8437_11.jpg,1132,454,1449,545,0,0.8068165,1920,1080
Fire217_frame10693_4.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire217_frame10693_4.jpg,429,0,1464,1080,0,0.29926056,1920,1080
Fire275_frame13477_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire275_frame13477_1.jpg,3,9,103,466,0,0.3088351,1920,1080
Fire275_frame13477_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire275_frame13477_1.jpg,1,167,177,403,0,0.460556,1920,1080
Fire156_frame7765_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire156_frame7765_11.jpg,1555,530,1782,813,0,0.61286396,1920,1080
Fire215_frame10597_8.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire215_frame10597_8.jpg,14,329,679,1030,0,0.35758156,1920,1080
Fire134_frame6709_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire134_frame6709_11.jpg,1484,582,1805,694,0,0.8664918,1920,1080
Fire154_frame7669_8.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire154_frame7669_8.jpg,786,310,1513,680,0,0.83822495,1920,1080
Fire251_frame12325_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire251_frame12325_1.jpg,304,257,545,458,0,0.43578818,1920,1080
Fire251_frame12325_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire251_frame12325_1.jpg,213,272,623,404,0,0.5046247,1920,1080
Fire113_frame5701_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire113_frame5701_11.jpg,1532,545,1896,706,0,0.6508235,1920,1080
Fire116_frame5845_8.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire116_frame5845_8.jpg,1749,180,1906,416,0,0.6636116,1920,1080
Fire175_frame8677_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire175_frame8677_11.jpg,1414,342,1662,955,0,0.8907021,1920,1080
Fire252_frame12373_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire252_frame12373_1.jpg,119,222,560,385,0,0.59790015,1920,1080
Fire179_frame8869_8.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire179_frame8869_8.jpg,0,239,1920,844,0,0.28338182,1920,1080
Fire171_frame8485_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire171_frame8485_11.jpg,1113,517,1516,645,0,0.678204,1920,1080
Fire171_frame8485_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire171_frame8485_11.jpg,1190,451,1481,712,0,0.6868153,1920,1080
Fire232_frame11413_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire232_frame11413_1.jpg,200,331,777,500,0,0.48165843,1920,1080
Fire171_frame8485_8.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire171_frame8485_8.jpg,603,5,1264,662,0,0.5076406,1920,1080
Fire173_frame8581_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire173_frame8581_1.jpg,567,330,932,621,0,0.6920553,1920,1080
Fire276_frame13525_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire276_frame13525_1.jpg,11,231,83,779,0,0.48126504,1920,1080
Fire156_frame7765_8.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire156_frame7765_8.jpg,991,173,1203,848,0,0.68206227,1920,1080
Fire139_frame6949_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire139_frame6949_1.jpg,667,97,1145,604,0,0.65246695,1920,1080
Fire158_frame7861_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire158_frame7861_1.jpg,366,321,968,704,0,0.46203625,1920,1080
Fire217_frame10693_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire217_frame10693_11.jpg,1254,388,1503,988,0,0.67742926,1920,1080
Fire210_frame10357_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire210_frame10357_11.jpg,952,405,1275,639,0,0.779864,1920,1080
Fire276_frame13525_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire276_frame13525_11.jpg,596,275,961,978,0,0.6714402,1920,1080
Fire253_frame12421_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire253_frame12421_1.jpg,28,234,573,429,0,0.3336774,1920,1080
Fire331_frame16165_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire331_frame16165_11.jpg,356,210,804,403,0,0.2930775,1920,1080
Fire131_frame6565_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire131_frame6565_1.jpg,741,258,1128,398,0,0.80897397,1920,1080
Fire217_frame10693_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire217_frame10693_1.jpg,55,462,509,836,0,0.86076313,1920,1080
Fire230_frame11317_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire230_frame11317_1.jpg,254,240,763,381,0,0.32937592,1920,1080
Fire230_frame11317_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire230_frame11317_1.jpg,346,172,711,456,0,0.49025282,1920,1080
Fire230_frame11317_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire230_frame11317_1.jpg,434,189,612,424,0,0.60029876,1920,1080
Fire196_frame9685_8.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire196_frame9685_8.jpg,195,218,1094,1080,0,0.69807774,1920,1080
Fire127_frame6373_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire127_frame6373_1.jpg,814,128,1129,260,0,0.2553562,1920,1080
Fire178_frame8821_4.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire178_frame8821_4.jpg,1363,0,1920,875,0,0.36129394,1920,1080
Fire178_frame8821_4.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire178_frame8821_4.jpg,1609,0,1842,678,0,0.48532918,1920,1080
Fire157_frame7813_8.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire157_frame7813_8.jpg,422,134,902,898,0,0.3116777,1920,1080
Fire214_frame10549_8.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire214_frame10549_8.jpg,0,18,782,1036,0,0.94514525,1920,1080
Fire334_frame16309_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire334_frame16309_11.jpg,308,377,657,524,0,0.50610983,1920,1080
Fire151_frame7525_8.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire151_frame7525_8.jpg,751,86,1567,588,0,0.28111437,1920,1080
Fire257_frame12613_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire257_frame12613_11.jpg,663,521,1286,1018,0,0.8493339,1920,1080
Fire176_frame8725_8.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire176_frame8725_8.jpg,540,317,1338,1015,0,0.5713669,1920,1080
Fire159_frame7909_8.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire159_frame7909_8.jpg,1339,55,1760,687,0,0.2619965,1920,1080
Fire174_frame8629_8.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire174_frame8629_8.jpg,527,251,1359,902,0,0.67989814,1920,1080
Fire173_frame8581_4.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire173_frame8581_4.jpg,1256,79,1790,685,0,0.9231645,1920,1080
Fire232_frame11413_4.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire232_frame11413_4.jpg,387,0,1155,707,0,0.6249465,1920,1080
Fire148_frame7381_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire148_frame7381_1.jpg,701,66,988,305,0,0.6893879,1920,1080
Fire138_frame6901_8.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire138_frame6901_8.jpg,1274,143,1858,576,0,0.58018994,1920,1080
Fire234_frame11509_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire234_frame11509_11.jpg,902,541,1239,753,0,0.4463318,1920,1080
Fire234_frame11509_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire234_frame11509_11.jpg,952,376,1295,869,0,0.56988806,1920,1080
Fire276_frame13525_4.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire276_frame13525_4.jpg,0,0,336,816,0,0.4954336,1920,1080
Fire249_frame12229_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire249_frame12229_1.jpg,327,249,656,357,0,0.7745493,1920,1080
Fire211_frame10405_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire211_frame10405_1.jpg,373,306,776,443,0,0.692476,1920,1080
Fire315_frame15397_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire315_frame15397_11.jpg,442,288,655,824,0,0.6429943,1920,1080
Fire195_frame9637_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire195_frame9637_11.jpg,1148,620,1595,806,0,0.30867562,1920,1080
Fire195_frame9637_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire195_frame9637_11.jpg,1067,531,1752,872,0,0.3288902,1920,1080
Fire212_frame10453_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire212_frame10453_1.jpg,340,311,753,518,0,0.81356335,1920,1080
Fire232_frame11413_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire232_frame11413_11.jpg,760,532,1417,643,0,0.83649856,1920,1080
Fire108_frame5461_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire108_frame5461_11.jpg,1349,412,1629,552,0,0.6699796,1920,1080
Fire256_frame12565_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire256_frame12565_1.jpg,0,341,305,818,0,0.8440659,1920,1080
Fire296_frame14485_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire296_frame14485_11.jpg,59,419,1078,840,0,0.709337,1920,1080
Fire374_frame18229_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire374_frame18229_11.jpg,4,327,461,650,0,0.3161572,1920,1080
Fire272_frame13333_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire272_frame13333_1.jpg,125,93,405,366,0,0.3410793,1920,1080
Fire272_frame13333_1.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire272_frame13333_1.jpg,0,131,558,327,0,0.750206,1920,1080
Fire89_frame4549_8.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire89_frame4549_8.jpg,1589,24,1889,204,0,0.52729505,1920,1080
Fire254_frame12469_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire254_frame12469_11.jpg,744,428,1130,715,0,0.68790454,1920,1080
Fire133_frame6661_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire133_frame6661_11.jpg,1362,601,1808,703,0,0.36970708,1920,1080
Fire355_frame17317_11.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire355_frame17317_11.jpg,163,467,472,717,0,0.56803554,1920,1080
Fire236_frame11605_8.jpg,/Users/xiao/Documents/EarlyFireDetectionRedo/TrainYourOwnYOLO/Data/Source_Images/TestUE400/image_slices_20_20/Fire236_frame11605_8.jpg,0,558,265,1066,0,0.66973865,1920,1080
